timesteps,ep_rew_mean,ep_len_mean
35552,1.0,12.3
35564,1.0,12.3
35576,1.0,12.1
35589,1.0,12.2
35601,1.0,12.2
35613,1.0,12.2
35625,1.0,12.1
35637,1.0,12.1
35649,1.0,12.1
35661,1.0,12.1
35673,1.0,12.1
35685,1.0,12.1
35697,1.0,12.1
35709,1.0,12.0
35721,1.0,12.0
35733,1.0,12.0
35745,1.0,12.0
35757,1.0,12.0
35769,1.0,12.0
35781,1.0,12.0
35793,1.0,12.0
35805,1.0,12.0
35817,1.0,12.0
35829,1.0,12.0
35841,1.0,12.0
35854,1.0,12.1
35866,1.0,12.1
35878,1.0,12.1
35890,1.0,12.1
35902,1.0,12.1
35914,1.0,12.1
35926,1.0,12.1
35938,1.0,12.1
35950,1.0,12.1
35963,1.0,12.2
35975,1.0,12.1
35987,1.0,12.1
36001,1.0,12.3
36014,1.0,12.4
36026,1.0,12.4
36038,1.0,12.4
36050,1.0,12.4
36063,1.0,12.5
36075,1.0,12.5
36087,1.0,12.4
36099,1.0,12.4
36111,1.0,12.4
36124,1.0,12.3
36137,1.0,12.3
36149,1.0,12.3
36161,1.0,12.3
36173,1.0,12.3
36186,1.0,12.3
36198,1.0,12.3
36210,1.0,12.3
36223,1.0,12.4
36236,1.0,12.5
36248,1.0,12.4
36260,1.0,12.3
36272,1.0,12.3
36284,1.0,12.3
36296,1.0,12.3
36308,1.0,12.2
36321,1.0,12.3
36333,1.0,12.3
36345,1.0,12.2
36357,1.0,12.1
36369,1.0,12.1
36381,1.0,12.1
36393,1.0,12.1
36405,1.0,12.1
36417,1.0,12.1
36429,1.0,12.1
36441,1.0,12.0
36453,1.0,12.0
36465,1.0,12.0
36477,1.0,12.0
36489,1.0,12.0
36501,1.0,12.0
36513,1.0,12.0
36525,1.0,12.0
36537,1.0,12.0
36549,1.0,12.0
36561,1.0,12.0
36574,1.0,12.1
36586,1.0,12.1
36598,1.0,12.1
36610,1.0,12.1
36622,1.0,12.1
36635,1.0,12.2
36647,1.0,12.2
36659,1.0,12.2
36671,1.0,12.2
36683,1.0,12.2
36695,1.0,12.1
36707,1.0,12.1
36719,1.0,12.1
36732,1.0,12.2
36744,1.0,12.2
36756,1.0,12.1
36768,1.0,12.1
36780,1.0,12.1
36793,1.0,12.2
36806,1.0,12.3
36818,1.0,12.3
36833,1.0,12.6
36845,1.0,12.6
36857,1.0,12.5
36869,1.0,12.5
36881,1.0,12.5
36893,1.0,12.5
36905,1.0,12.5
36918,1.0,12.5
36930,1.0,12.4
36942,1.0,12.4
36954,1.0,12.1
36966,1.0,12.1
36981,1.0,12.4
36993,1.0,12.4
37005,1.0,12.4
37017,1.0,12.4
37029,1.0,12.4
37041,1.0,12.3
37053,1.0,12.3
37065,1.0,12.3
37077,1.0,12.3
37090,1.0,12.4
37102,1.0,12.1
37114,1.0,12.1
37126,1.0,12.1
37138,1.0,12.1
37150,1.0,12.1
37162,1.0,12.1
37174,1.0,12.1
37186,1.0,12.1
37198,1.0,12.1
37210,1.0,12.0
37222,1.0,12.0
37234,1.0,12.0
37246,1.0,12.0
37258,1.0,12.0
37270,1.0,12.0
37282,1.0,12.0
37296,1.0,12.2
37308,1.0,12.2
37320,1.0,12.2
37332,1.0,12.2
37344,1.0,12.2
37356,1.0,12.2
37368,1.0,12.2
37380,1.0,12.2
37392,1.0,12.2
37404,1.0,12.2
37416,1.0,12.0
37428,1.0,12.0
37440,1.0,12.0
37452,1.0,12.0
37464,1.0,12.0
37476,1.0,12.0
37488,1.0,12.0
37500,1.0,12.0
37513,1.0,12.1
37525,1.0,12.1
37537,1.0,12.1
37549,1.0,12.1
37561,1.0,12.1
37574,1.0,12.2
37586,1.0,12.2
37598,1.0,12.2
37610,1.0,12.2
37622,1.0,12.2
37634,1.0,12.1
37646,1.0,12.1
37658,1.0,12.1
37670,1.0,12.1
37682,1.0,12.1
37694,1.0,12.0
37706,1.0,12.0
37718,1.0,12.0
37730,1.0,12.0
37742,1.0,12.0
37754,1.0,12.0
37767,1.0,12.1
37779,1.0,12.1
37791,1.0,12.1
37803,1.0,12.1
37815,1.0,12.1
37827,1.0,12.1
37839,1.0,12.1
37851,1.0,12.1
37863,1.0,12.1
37875,1.0,12.1
37887,1.0,12.0
37899,1.0,12.0
37911,1.0,12.0
37923,1.0,12.0
37935,1.0,12.0
37947,1.0,12.0
37959,1.0,12.0
37971,1.0,12.0
37983,1.0,12.0
37995,1.0,12.0
38007,1.0,12.0
38019,1.0,12.0
38031,1.0,12.0
38043,1.0,12.0
38055,1.0,12.0
38067,1.0,12.0
38079,1.0,12.0
38091,1.0,12.0
38103,1.0,12.0
38115,1.0,12.0
38127,1.0,12.0
38141,1.0,12.2
38153,1.0,12.2
38165,1.0,12.2
38177,1.0,12.2
38189,1.0,12.2
38201,1.0,12.2
38213,1.0,12.2
38227,1.0,12.4
38239,1.0,12.4
38252,1.0,12.5
38264,1.0,12.3
38276,1.0,12.3
38288,1.0,12.3
38300,1.0,12.3
38312,1.0,12.3
38324,1.0,12.3
38337,1.0,12.4
38349,1.0,12.2
38361,1.0,12.2
38373,1.0,12.1
38385,1.0,12.1
38397,1.0,12.1
38409,1.0,12.1
38421,1.0,12.1
38433,1.0,12.1
38445,1.0,12.1
38457,1.0,12.0
38469,1.0,12.0
38483,1.0,12.2
38495,1.0,12.2
38507,1.0,12.2
38520,1.0,12.3
38532,1.0,12.3
38544,1.0,12.3
38557,1.0,12.4
38569,1.0,12.4
38581,1.0,12.4
38593,1.0,12.4
38605,1.0,12.2
38617,1.0,12.2
38629,1.0,12.2
38641,1.0,12.1
38653,1.0,12.1
38665,1.0,12.1
38677,1.0,12.0
38689,1.0,12.0
38701,1.0,12.0
38714,1.0,12.1
38726,1.0,12.1
38739,1.0,12.2
38751,1.0,12.2
38763,1.0,12.2
38775,1.0,12.2
38787,1.0,12.2
38799,1.0,12.2
38811,1.0,12.2
38823,1.0,12.2
38836,1.0,12.2
38848,1.0,12.2
38860,1.0,12.1
38872,1.0,12.1
38884,1.0,12.1
38896,1.0,12.1
38908,1.0,12.1
38920,1.0,12.1
38932,1.0,12.1
38944,1.0,12.1
38956,1.0,12.0
38968,1.0,12.0
38980,1.0,12.0
38992,1.0,12.0
39004,1.0,12.0
39016,1.0,12.0
39028,1.0,12.0
39040,1.0,12.0
39052,1.0,12.0
39064,1.0,12.0
39076,1.0,12.0
39088,1.0,12.0
39101,1.0,12.1
39113,1.0,12.1
39125,1.0,12.1
39138,1.0,12.2
39150,1.0,12.2
39162,1.0,12.2
39174,1.0,12.2
39186,1.0,12.2
39198,1.0,12.2
39210,1.0,12.2
39223,1.0,12.2
39235,1.0,12.2
39247,1.0,12.2
39259,1.0,12.1
39271,1.0,12.1
39283,1.0,12.1
39295,1.0,12.1
39307,1.0,12.1
39319,1.0,12.1
39331,1.0,12.1
39343,1.0,12.0
39355,1.0,12.0
39367,1.0,12.0
39379,1.0,12.0
39391,1.0,12.0
39403,1.0,12.0
39415,1.0,12.0
39427,1.0,12.0
39439,1.0,12.0
39451,1.0,12.0
39463,1.0,12.0
39476,1.0,12.1
39488,1.0,12.1
39500,1.0,12.1
39512,1.0,12.1
39525,1.0,12.2
39537,1.0,12.2
39549,1.0,12.2
39561,1.0,12.2
39573,1.0,12.2
39585,1.0,12.2
39597,1.0,12.1
39609,1.0,12.1
39621,1.0,12.1
39633,1.0,12.1
39645,1.0,12.0
39658,1.0,12.1
39670,1.0,12.1
39682,1.0,12.1
39694,1.0,12.1
39706,1.0,12.1
39718,1.0,12.1
39730,1.0,12.1
39742,1.0,12.1
39754,1.0,12.1
39766,1.0,12.1
39778,1.0,12.0
39790,1.0,12.0
39802,1.0,12.0
39814,1.0,12.0
39826,1.0,12.0
39838,1.0,12.0
39850,1.0,12.0
39862,1.0,12.0
39874,1.0,12.0
39886,1.0,12.0
39898,1.0,12.0
39910,1.0,12.0
39922,1.0,12.0
39934,1.0,12.0
39946,1.0,12.0
39958,1.0,12.0
39970,1.0,12.0
39982,1.0,12.0
39994,1.0,12.0
40006,1.0,12.0
40018,1.0,12.0
40030,1.0,12.0
40042,1.0,12.0
40055,1.0,12.1
40067,1.0,12.1
40079,1.0,12.1
40091,1.0,12.1
40104,1.0,12.2
40116,1.0,12.2
40128,1.0,12.2
40140,1.0,12.2
40152,1.0,12.2
40164,1.0,12.2
40176,1.0,12.1
40188,1.0,12.1
40200,1.0,12.1
40212,1.0,12.1
40224,1.0,12.0
40236,1.0,12.0
40248,1.0,12.0
40260,1.0,12.0
40272,1.0,12.0
40284,1.0,12.0
40296,1.0,12.0
40308,1.0,12.0
40320,1.0,12.0
40332,1.0,12.0
40344,1.0,12.0
40356,1.0,12.0
40368,1.0,12.0
40380,1.0,12.0
40393,1.0,12.1
40405,1.0,12.1
40417,1.0,12.1
40429,1.0,12.1
40442,1.0,12.2
40454,1.0,12.2
40466,1.0,12.2
40478,1.0,12.2
40490,1.0,12.2
40502,1.0,12.2
40514,1.0,12.1
40526,1.0,12.1
40538,1.0,12.1
40550,1.0,12.1
40564,1.0,12.2
40576,1.0,12.2
40588,1.0,12.2
40600,1.0,12.2
40612,1.0,12.2
40624,1.0,12.2
40637,1.0,12.3
40649,1.0,12.3
40661,1.0,12.3
40673,1.0,12.3
40685,1.0,12.1
40697,1.0,12.1
40709,1.0,12.1
40721,1.0,12.1
40733,1.0,12.1
40745,1.0,12.1
40757,1.0,12.0
40769,1.0,12.0
40781,1.0,12.0
40793,1.0,12.0
40805,1.0,12.0
40817,1.0,12.0
40829,1.0,12.0
40841,1.0,12.0
40853,1.0,12.0
40865,1.0,12.0
40878,1.0,12.1
40891,1.0,12.2
40903,1.0,12.2
40915,1.0,12.2
40927,1.0,12.2
40939,1.0,12.2
40951,1.0,12.2
40963,1.0,12.2
40975,1.0,12.2
40987,1.0,12.2
40999,1.0,12.1
41011,1.0,12.0
41023,1.0,12.0
41035,1.0,12.0
41047,1.0,12.0
41059,1.0,12.0
41071,1.0,12.0
41085,1.0,12.2
41097,1.0,12.2
41109,1.0,12.2
41121,1.0,12.2
41133,1.0,12.2
41145,1.0,12.2
41157,1.0,12.2
41169,1.0,12.2
41181,1.0,12.2
41193,1.0,12.2
41205,1.0,12.0
41217,1.0,12.0
41229,1.0,12.0
41241,1.0,12.0
41253,1.0,12.0
41265,1.0,12.0
41277,1.0,12.0
41289,1.0,12.0
41301,1.0,12.0
41313,1.0,12.0
41326,1.0,12.1
41338,1.0,12.1
41350,1.0,12.1
41362,1.0,12.1
41374,1.0,12.1
41386,1.0,12.1
41398,1.0,12.1
41410,1.0,12.1
41422,1.0,12.1
41434,1.0,12.1
41446,1.0,12.0
41458,1.0,12.0
41470,1.0,12.0
41482,1.0,12.0
41494,1.0,12.0
41506,1.0,12.0
41518,1.0,12.0
41530,1.0,12.0
41542,1.0,12.0
41554,1.0,12.0
41566,1.0,12.0
41578,1.0,12.0
41590,1.0,12.0
41602,1.0,12.0
41614,1.0,12.0
41626,1.0,12.0
41638,1.0,12.0
41650,1.0,12.0
41662,1.0,12.0
41674,1.0,12.0
41686,1.0,12.0
41698,1.0,12.0
41710,1.0,12.0
41722,1.0,12.0
41734,1.0,12.0
41746,1.0,12.0
41758,1.0,12.0
41770,1.0,12.0
41782,1.0,12.0
41794,1.0,12.0
41806,1.0,12.0
41819,1.0,12.1
41831,1.0,12.1
41843,1.0,12.1
41855,1.0,12.1
41867,1.0,12.1
41879,1.0,12.1
41892,1.0,12.2
41904,1.0,12.2
41916,1.0,12.2
41928,1.0,12.2
41940,1.0,12.1
41952,1.0,12.1
41964,1.0,12.1
41976,1.0,12.1
41988,1.0,12.1
42002,1.0,12.3
42014,1.0,12.2
42026,1.0,12.2
42038,1.0,12.2
42050,1.0,12.2
42062,1.0,12.2
42074,1.0,12.2
42086,1.0,12.2
42098,1.0,12.2
42110,1.0,12.2
42122,1.0,12.0
42134,1.0,12.0
42146,1.0,12.0
42158,1.0,12.0
42170,1.0,12.0
42182,1.0,12.0
42194,1.0,12.0
42206,1.0,12.0
42218,1.0,12.0
42230,1.0,12.0
42244,1.0,12.2
42256,1.0,12.2
42268,1.0,12.2
42280,1.0,12.2
42292,1.0,12.2
42304,1.0,12.2
42316,1.0,12.2
42328,1.0,12.2
42340,1.0,12.2
42352,1.0,12.2
42364,1.0,12.0
42376,1.0,12.0
42388,1.0,12.0
42400,1.0,12.0
42412,1.0,12.0
42424,1.0,12.0
42436,1.0,12.0
42448,1.0,12.0
42460,1.0,12.0
42472,1.0,12.0
42484,1.0,12.0
42496,1.0,12.0
42508,1.0,12.0
42520,1.0,12.0
42532,1.0,12.0
42544,1.0,12.0
42556,1.0,12.0
42568,1.0,12.0
42580,1.0,12.0
42592,1.0,12.0
42604,1.0,12.0
42616,1.0,12.0
42628,1.0,12.0
42640,1.0,12.0
42652,1.0,12.0
42664,1.0,12.0
42676,1.0,12.0
42688,1.0,12.0
42700,1.0,12.0
42712,1.0,12.0
42724,1.0,12.0
42736,1.0,12.0
42748,1.0,12.0
42760,1.0,12.0
42772,1.0,12.0
42784,1.0,12.0
42796,1.0,12.0
42808,1.0,12.0
42820,1.0,12.0
42832,1.0,12.0
42844,1.0,12.0
42856,1.0,12.0
42868,1.0,12.0
42880,1.0,12.0
42892,1.0,12.0
42906,1.0,12.2
42918,1.0,12.2
42930,1.0,12.2
42942,1.0,12.2
42954,1.0,12.2
42966,1.0,12.2
42978,1.0,12.2
42990,1.0,12.2
43002,1.0,12.2
43014,1.0,12.2
43026,1.0,12.0
43038,1.0,12.0
43050,1.0,12.0
43062,1.0,12.0
43074,1.0,12.0
43086,1.0,12.0
43098,1.0,12.0
43110,1.0,12.0
43122,1.0,12.0
43134,1.0,12.0
43146,1.0,12.0
43158,1.0,12.0
43170,1.0,12.0
43182,1.0,12.0
43194,1.0,12.0
43206,1.0,12.0
43218,1.0,12.0
43231,1.0,12.1
43243,1.0,12.1
43255,1.0,12.1
43267,1.0,12.1
43279,1.0,12.1
43291,1.0,12.1
43303,1.0,12.1
43315,1.0,12.1
43327,1.0,12.1
43339,1.0,12.1
43351,1.0,12.0
43363,1.0,12.0
43375,1.0,12.0
43387,1.0,12.0
43400,1.0,12.1
43412,1.0,12.1
43424,1.0,12.1
43436,1.0,12.1
43448,1.0,12.1
43460,1.0,12.1
43472,1.0,12.1
43484,1.0,12.1
43496,1.0,12.1
43509,1.0,12.2
43521,1.0,12.1
43533,1.0,12.1
43545,1.0,12.1
43557,1.0,12.1
43569,1.0,12.1
43581,1.0,12.1
43593,1.0,12.1
43606,1.0,12.2
43618,1.0,12.2
43630,1.0,12.1
43642,1.0,12.1
43654,1.0,12.1
43666,1.0,12.1
43678,1.0,12.1
43690,1.0,12.1
43702,1.0,12.1
43714,1.0,12.1
43726,1.0,12.0
43738,1.0,12.0
43750,1.0,12.0
43762,1.0,12.0
43774,1.0,12.0
43786,1.0,12.0
43798,1.0,12.0
43810,1.0,12.0
43822,1.0,12.0
43834,1.0,12.0
43846,1.0,12.0
43858,1.0,12.0
43870,1.0,12.0
43882,1.0,12.0
43894,1.0,12.0
43906,1.0,12.0
43918,1.0,12.0
43930,1.0,12.0
43942,1.0,12.0
43954,1.0,12.0
43966,1.0,12.0
43978,1.0,12.0
43990,1.0,12.0
44002,1.0,12.0
44014,1.0,12.0
44026,1.0,12.0
44038,1.0,12.0
44050,1.0,12.0
44062,1.0,12.0
44074,1.0,12.0
44086,1.0,12.0
44098,1.0,12.0
44110,1.0,12.0
44122,1.0,12.0
44134,1.0,12.0
44146,1.0,12.0
44158,1.0,12.0
44170,1.0,12.0
44182,1.0,12.0
44194,1.0,12.0
44206,1.0,12.0
44218,1.0,12.0
44230,1.0,12.0
44242,1.0,12.0
44254,1.0,12.0
44266,1.0,12.0
44278,1.0,12.0
44290,1.0,12.0
44302,1.0,12.0
44314,1.0,12.0
44326,1.0,12.0
44338,1.0,12.0
44350,1.0,12.0
44363,1.0,12.1
44375,1.0,12.1
44387,1.0,12.1
44399,1.0,12.1
44411,1.0,12.1
44423,1.0,12.1
44435,1.0,12.1
44447,1.0,12.1
44459,1.0,12.1
44471,1.0,12.1
44483,1.0,12.0
44495,1.0,12.0
44507,1.0,12.0
44519,1.0,12.0
44531,1.0,12.0
44543,1.0,12.0
44555,1.0,12.0
44567,1.0,12.0
44579,1.0,12.0
44591,1.0,12.0
44603,1.0,12.0
44615,1.0,12.0
44627,1.0,12.0
44639,1.0,12.0
44651,1.0,12.0
44663,1.0,12.0
44675,1.0,12.0
44687,1.0,12.0
44699,1.0,12.0
44712,1.0,12.1
44724,1.0,12.1
44737,1.0,12.2
44749,1.0,12.2
44761,1.0,12.2
44773,1.0,12.2
44786,1.0,12.3
44798,1.0,12.3
44810,1.0,12.3
44822,1.0,12.3
44834,1.0,12.2
44846,1.0,12.2
44858,1.0,12.1
44870,1.0,12.1
44882,1.0,12.1
44894,1.0,12.1
44906,1.0,12.0
44918,1.0,12.0
44930,1.0,12.0
44942,1.0,12.0
44954,1.0,12.0
44966,1.0,12.0
44978,1.0,12.0
44990,1.0,12.0
45002,1.0,12.0
45014,1.0,12.0
45026,1.0,12.0
45038,1.0,12.0
45050,1.0,12.0
45062,1.0,12.0
45076,1.0,12.2
45088,1.0,12.2
45108,1.0,13.0
45120,1.0,13.0
45133,1.0,13.1
45145,1.0,13.1
45157,1.0,13.1
45169,1.0,13.1
45181,1.0,13.1
45193,1.0,13.1
45206,1.0,13.0
45219,1.0,13.1
45231,1.0,12.3
45243,1.0,12.3
45256,1.0,12.3
45268,1.0,12.3
45281,1.0,12.4
45294,1.0,12.5
45306,1.0,12.5
45318,1.0,12.5
45330,1.0,12.4
45342,1.0,12.3
45354,1.0,12.3
45366,1.0,12.3
45378,1.0,12.2
45390,1.0,12.2
45403,1.0,12.2
45417,1.0,12.3
45429,1.0,12.3
45442,1.0,12.4
45454,1.0,12.4
45467,1.0,12.5
45480,1.0,12.6
45493,1.0,12.7
45506,1.0,12.8
45518,1.0,12.8
45530,1.0,12.7
45542,1.0,12.5
45555,1.0,12.6
45567,1.0,12.5
45579,1.0,12.5
45592,1.0,12.5
45606,1.0,12.6
45619,1.0,12.6
45631,1.0,12.5
45643,1.0,12.5
45655,1.0,12.5
45667,1.0,12.5
45682,1.0,12.7
45695,1.0,12.8
45707,1.0,12.8
45719,1.0,12.7
45731,1.0,12.5
45743,1.0,12.4
45755,1.0,12.4
45767,1.0,12.4
45780,1.0,12.5
45792,1.0,12.5
45804,1.0,12.2
45816,1.0,12.1
45828,1.0,12.1
45841,1.0,12.2
45854,1.0,12.3
45866,1.0,12.3
45878,1.0,12.3
45890,1.0,12.3
45903,1.0,12.3
45915,1.0,12.3
45927,1.0,12.3
45941,1.0,12.5
45954,1.0,12.6
45966,1.0,12.5
45978,1.0,12.4
45991,1.0,12.5
46005,1.0,12.7
46017,1.0,12.7
46029,1.0,12.6
46043,1.0,12.8
46056,1.0,12.9
46068,1.0,12.7
46080,1.0,12.6
46092,1.0,12.6
46105,1.0,12.7
46117,1.0,12.6
46129,1.0,12.4
46141,1.0,12.4
46154,1.0,12.5
46166,1.0,12.3
46179,1.0,12.3
46192,1.0,12.4
46208,1.0,12.8
46220,1.0,12.8
46232,1.0,12.7
46246,1.0,12.9
46258,1.0,12.9
46271,1.0,13.0
46286,1.0,13.2
46298,1.0,13.2
46310,1.0,13.1
46322,1.0,13.0
46335,1.0,12.7
46348,1.0,12.8
46360,1.0,12.8
46372,1.0,12.6
46384,1.0,12.6
46398,1.0,12.7
46410,1.0,12.4
46422,1.0,12.4
46434,1.0,12.4
46446,1.0,12.4
46458,1.0,12.3
46470,1.0,12.2
46482,1.0,12.2
46494,1.0,12.2
46507,1.0,12.3
46519,1.0,12.1
46533,1.0,12.3
46546,1.0,12.4
46558,1.0,12.4
46571,1.0,12.5
46586,1.0,12.8
46598,1.0,12.8
46612,1.0,13.0
46624,1.0,13.0
46637,1.0,13.0
46649,1.0,13.0
46662,1.0,12.9
46674,1.0,12.8
46686,1.0,12.8
46699,1.0,12.8
46712,1.0,12.6
46724,1.0,12.6
46737,1.0,12.5
46749,1.0,12.5
46761,1.0,12.4
46773,1.0,12.4
46786,1.0,12.4
46798,1.0,12.4
46810,1.0,12.4
46822,1.0,12.3
46834,1.0,12.2
46848,1.0,12.4
46860,1.0,12.3
46873,1.0,12.4
46885,1.0,12.4
46898,1.0,12.5
46910,1.0,12.4
46923,1.0,12.5
46937,1.0,12.7
46949,1.0,12.7
46961,1.0,12.7
46973,1.0,12.5
46985,1.0,12.5
46997,1.0,12.4
47010,1.0,12.5
47023,1.0,12.5
47035,1.0,12.5
47047,1.0,12.4
47060,1.0,12.3
47073,1.0,12.4
47086,1.0,12.5
47099,1.0,12.6
47111,1.0,12.6
47123,1.0,12.6
47135,1.0,12.5
47147,1.0,12.4
47159,1.0,12.4
47171,1.0,12.4
47183,1.0,12.3
47195,1.0,12.2
47207,1.0,12.1
47219,1.0,12.0
47231,1.0,12.0
47243,1.0,12.0
47255,1.0,12.0
47267,1.0,12.0
47279,1.0,12.0
47291,1.0,12.0
47303,1.0,12.0
47315,1.0,12.0
47327,1.0,12.0
47339,1.0,12.0
47351,1.0,12.0
47363,1.0,12.0
47375,1.0,12.0
47387,1.0,12.0
47399,1.0,12.0
47411,1.0,12.0
47423,1.0,12.0
47435,1.0,12.0
47447,1.0,12.0
47459,1.0,12.0
47471,1.0,12.0
47483,1.0,12.0
47495,1.0,12.0
47507,1.0,12.0
47520,1.0,12.1
47532,1.0,12.1
47544,1.0,12.1
47556,1.0,12.1
47568,1.0,12.1
47580,1.0,12.1
47592,1.0,12.1
47604,1.0,12.1
47616,1.0,12.1
47628,1.0,12.1
47640,1.0,12.0
47652,1.0,12.0
47664,1.0,12.0
47676,1.0,12.0
47688,1.0,12.0
47700,1.0,12.0
47712,1.0,12.0
47724,1.0,12.0
47736,1.0,12.0
47748,1.0,12.0
47760,1.0,12.0
47772,1.0,12.0
47784,1.0,12.0
47796,1.0,12.0
47808,1.0,12.0
47820,1.0,12.0
47832,1.0,12.0
47844,1.0,12.0
47856,1.0,12.0
47868,1.0,12.0
47880,1.0,12.0
47892,1.0,12.0
47905,1.0,12.1
47917,1.0,12.1
47929,1.0,12.1
47941,1.0,12.1
47953,1.0,12.1
47965,1.0,12.1
47977,1.0,12.1
47989,1.0,12.1
48001,1.0,12.1
48013,1.0,12.1
48025,1.0,12.0
48037,1.0,12.0
48049,1.0,12.0
48061,1.0,12.0
48073,1.0,12.0
48085,1.0,12.0
48097,1.0,12.0
48109,1.0,12.0
48121,1.0,12.0
48134,1.0,12.1
48146,1.0,12.1
48158,1.0,12.1
48171,1.0,12.2
48184,1.0,12.3
48196,1.0,12.3
48208,1.0,12.3
48220,1.0,12.3
48232,1.0,12.3
48245,1.0,12.4
48257,1.0,12.3
48269,1.0,12.3
48281,1.0,12.3
48293,1.0,12.2
48305,1.0,12.1
48317,1.0,12.1
48329,1.0,12.1
48341,1.0,12.1
48353,1.0,12.1
48365,1.0,12.0
48377,1.0,12.0
48389,1.0,12.0
48401,1.0,12.0
48414,1.0,12.1
48426,1.0,12.1
48438,1.0,12.1
48450,1.0,12.1
48462,1.0,12.1
48474,1.0,12.1
48486,1.0,12.1
48498,1.0,12.1
48510,1.0,12.1
48522,1.0,12.1
48534,1.0,12.0
48546,1.0,12.0
48558,1.0,12.0
48570,1.0,12.0
48582,1.0,12.0
48594,1.0,12.0
48606,1.0,12.0
48618,1.0,12.0
48630,1.0,12.0
48642,1.0,12.0
48654,1.0,12.0
48667,1.0,12.1
48679,1.0,12.1
48691,1.0,12.1
48703,1.0,12.1
48715,1.0,12.1
48727,1.0,12.1
48740,1.0,12.2
48753,1.0,12.3
48765,1.0,12.3
48777,1.0,12.3
48789,1.0,12.2
48801,1.0,12.2
48813,1.0,12.2
48825,1.0,12.2
48837,1.0,12.2
48849,1.0,12.2
48861,1.0,12.1
48873,1.0,12.0
48885,1.0,12.0
48897,1.0,12.0
48909,1.0,12.0
48921,1.0,12.0
48933,1.0,12.0
48945,1.0,12.0
48957,1.0,12.0
48969,1.0,12.0
48981,1.0,12.0
48993,1.0,12.0
49005,1.0,12.0
49017,1.0,12.0
49029,1.0,12.0
49041,1.0,12.0
49053,1.0,12.0
49065,1.0,12.0
49077,1.0,12.0
49089,1.0,12.0
49101,1.0,12.0
49113,1.0,12.0
49125,1.0,12.0
49137,1.0,12.0
49149,1.0,12.0
49183,1.0,14.2
49219,1.0,16.6
49233,1.0,16.8
49247,1.0,17.0
49261,1.0,17.2
49275,1.0,17.4
49289,1.0,17.6
49304,1.0,17.9
49340,1.0,20.3
49354,1.0,20.5
49368,1.0,18.5
49404,1.0,18.5
49462,1.0,22.9
49476,1.0,22.9
49512,1.0,25.1
49549,1.0,27.4
49563,1.0,27.4
49577,1.0,27.3
49589,1.0,24.9
49603,1.0,24.9
49617,1.0,24.9
49631,1.0,22.7
49665,1.0,20.3
49679,1.0,20.3
49693,1.0,18.1
49708,1.0,15.9
49744,1.0,18.1
49758,1.0,18.1
49772,1.0,18.3
49784,1.0,18.1
49798,1.0,18.1
49836,1.0,20.5
49850,1.0,18.5
49866,1.0,18.7
49880,1.0,18.7
49894,1.0,18.6
49908,1.0,16.4
49922,1.0,16.4
49936,1.0,16.4
49972,1.0,18.8
49986,1.0,18.8
50000,1.0,16.4
50014,1.0,16.4
50028,1.0,16.2
50042,1.0,16.2
50100,1.0,20.6
50114,1.0,20.6
50128,1.0,20.6
50144,1.0,20.8
50159,1.0,18.7
50173,1.0,18.7
50187,1.0,18.7
50202,1.0,18.8
50239,1.0,21.1
50253,1.0,21.1
50267,1.0,16.7
50279,1.0,16.5
50293,1.0,16.5
50305,1.0,16.1
50321,1.0,16.2
50337,1.0,16.4
50351,1.0,16.4
50365,1.0,16.3
50379,1.0,14.0
50393,1.0,14.0
50407,1.0,14.0
50421,1.0,14.2
50435,1.0,14.2
50449,1.0,14.4
50463,1.0,14.2
50477,1.0,14.0
50491,1.0,14.0
50527,1.0,16.2
50541,1.0,16.2
50555,1.0,16.2
50569,1.0,16.2
50605,1.0,18.4
50619,1.0,18.4
50633,1.0,18.4
50647,1.0,18.4
50662,1.0,18.5
50677,1.0,18.6
50691,1.0,16.4
50705,1.0,16.4
50742,1.0,18.7
50756,1.0,18.7
50770,1.0,16.5
50806,1.0,18.7
50820,1.0,18.7
50834,1.0,18.7
50848,1.0,18.6
50862,1.0,18.5
50876,1.0,18.5
50890,1.0,18.5
50904,1.0,16.2
50918,1.0,16.2
50955,1.0,18.5
50992,1.0,18.6
51006,1.0,18.6
51020,1.0,18.6
51034,1.0,18.6
51048,1.0,18.6
51062,1.0,18.6
51098,1.0,20.8
51134,1.0,23.0
51148,1.0,23.0
51162,1.0,20.7
51174,1.0,18.2
51188,1.0,18.2
51202,1.0,18.2
51218,1.0,18.4
51233,1.0,18.5
51248,1.0,18.6
51264,1.0,16.6
51278,1.0,14.4
51293,1.0,14.5
51307,1.0,14.5
51324,1.0,15.0
51340,1.0,15.2
51354,1.0,15.2
51371,1.0,15.3
51386,1.0,15.3
51403,1.0,15.5
51417,1.0,15.3
51431,1.0,15.3
51447,1.0,15.4
51462,1.0,15.5
51478,1.0,15.4
51490,1.0,15.0
51504,1.0,15.0
51518,1.0,14.7
51532,1.0,14.6
51547,1.0,14.4
51559,1.0,14.2
51571,1.0,14.0
51588,1.0,14.1
51602,1.0,14.0
51617,1.0,13.9
51631,1.0,14.1
51645,1.0,14.1
51657,1.0,13.9
51671,1.0,13.9
51685,1.0,13.8
51701,1.0,14.2
51715,1.0,14.4
51732,1.0,14.4
51747,1.0,14.5
51762,1.0,14.5
51776,1.0,14.5
51793,1.0,14.8
51805,1.0,14.8
