timesteps,ep_rew_mean,ep_len_mean
39587,2.25,12.7
39599,2.25,12.5
39611,2.25,12.5
39623,2.25,12.5
39635,2.25,12.4
39649,2.25,12.6
39661,2.25,12.6
39673,2.25,12.2
39685,2.25,12.2
39700,2.25,12.5
39714,2.25,12.7
39726,2.25,12.7
39764,2.25,15.3
39778,2.25,15.5
39790,2.25,15.5
39804,2.25,15.5
39816,2.25,15.5
39828,2.25,15.5
39840,2.25,15.5
39852,2.25,15.2
39865,2.25,15.1
39877,2.25,15.1
39889,2.25,12.5
39901,2.25,12.3
39914,2.25,12.4
39926,2.25,12.2
39942,2.25,12.6
39954,2.25,12.6
39967,2.25,12.7
39979,2.25,12.7
39991,2.25,12.6
40003,2.25,12.6
40027,2.25,13.8
40039,2.25,13.8
40061,2.25,14.7
40073,2.25,14.7
40085,2.25,14.3
40103,2.25,14.9
40115,2.25,14.8
40128,2.25,14.9
40141,2.25,15.0
40156,2.25,15.3
40168,2.25,14.1
40180,2.25,14.1
40192,2.25,13.1
40207,2.25,13.4
40219,2.25,13.4
40233,2.25,13.0
40245,2.25,13.0
40257,2.25,12.9
40269,2.25,12.8
40287,2.25,13.1
40302,2.25,13.4
40314,2.25,13.4
40326,2.25,13.4
40338,2.25,13.1
40353,2.25,13.4
40388,2.25,15.5
40400,2.25,15.5
40412,2.25,15.5
40424,2.25,15.5
40438,2.25,15.1
40450,2.25,14.8
40464,2.25,15.0
40476,2.25,15.0
40490,2.25,15.2
40504,2.25,15.1
40516,2.25,12.8
40528,2.25,12.8
40544,2.25,13.2
40556,2.25,13.2
40568,2.25,13.0
40580,2.25,13.0
40594,2.25,13.0
40606,2.25,13.0
40618,2.25,12.8
40630,2.25,12.6
40644,2.25,12.8
40657,2.25,12.9
40669,2.25,12.5
40681,2.25,12.5
40694,2.25,12.6
40706,2.25,12.6
40718,2.25,12.4
40732,2.25,12.6
40745,2.25,12.7
40757,2.25,12.7
40769,2.25,12.5
40783,2.25,12.6
40795,2.25,12.6
40807,2.25,12.6
40819,2.25,12.5
40831,2.25,12.5
40859,2.25,14.1
40873,2.25,14.1
40887,2.25,14.2
40901,2.25,14.4
40913,2.25,14.4
40925,2.25,14.2
40938,2.25,14.3
40950,2.25,14.3
40962,2.25,14.3
40974,2.25,14.3
40986,2.25,12.7
40998,2.25,12.5
41010,2.25,12.3
41023,2.25,12.2
41036,2.25,12.3
41048,2.25,12.3
41060,2.25,12.2
41072,2.25,12.2
41084,2.25,12.2
41096,2.25,12.2
41108,2.25,12.2
41120,2.25,12.2
41132,2.25,12.2
41145,2.25,12.2
41160,2.25,12.4
41172,2.25,12.4
41184,2.25,12.4
41196,2.25,12.4
41209,2.25,12.5
41221,2.25,12.5
41233,2.25,12.5
41245,2.25,12.5
41257,2.25,12.5
41270,2.25,12.5
41282,2.25,12.2
41295,2.25,12.3
41308,2.25,12.4
41320,2.25,12.4
41332,2.25,12.3
41345,2.25,12.4
41357,2.25,12.4
41369,2.25,12.4
41382,2.25,12.5
41396,2.25,12.6
41408,2.25,12.6
41420,2.25,12.5
41432,2.25,12.4
41444,2.25,12.4
41457,2.25,12.5
41469,2.25,12.4
41481,2.25,12.4
41493,2.25,12.4
41505,2.25,12.3
41517,2.25,12.1
41529,2.25,12.1
41541,2.25,12.1
41553,2.25,12.1
41566,2.25,12.2
41578,2.25,12.1
41590,2.25,12.1
41603,2.25,12.2
41615,2.25,12.2
41628,2.25,12.3
41640,2.25,12.3
41652,2.25,12.3
41664,2.25,12.3
41676,2.25,12.3
41688,2.25,12.2
41700,2.25,12.2
41712,2.25,12.2
41725,2.25,12.2
41737,2.25,12.2
41749,2.25,12.1
41761,2.25,12.1
41773,2.25,12.1
41787,2.25,12.3
41799,2.25,12.3
41811,2.25,12.3
41823,2.25,12.3
41835,2.25,12.3
41849,2.25,12.4
41861,2.25,12.4
41873,2.25,12.4
41885,2.25,12.4
41897,2.25,12.4
41909,2.25,12.2
41921,2.25,12.2
41934,2.25,12.3
41946,2.25,12.3
41958,2.25,12.3
41972,2.25,12.3
41986,2.25,12.5
41998,2.25,12.5
42010,2.25,12.5
42022,2.25,12.5
42035,2.25,12.6
42047,2.25,12.6
42059,2.25,12.5
42071,2.25,12.5
42085,2.25,12.7
42099,2.25,12.7
42111,2.25,12.5
42123,2.25,12.5
42135,2.25,12.5
42148,2.25,12.6
42160,2.25,12.5
42172,2.25,12.5
42185,2.25,12.6
42197,2.25,12.6
42213,2.25,12.8
42225,2.25,12.6
42237,2.25,12.6
42249,2.25,12.6
42262,2.25,12.7
42274,2.25,12.6
42287,2.25,12.7
42299,2.25,12.7
42313,2.25,12.8
42327,2.25,13.0
42340,2.25,12.7
42352,2.25,12.7
42364,2.25,12.7
42376,2.25,12.7
42389,2.25,12.7
42401,2.25,12.7
42413,2.25,12.6
42427,2.25,12.8
42441,2.25,12.8
42454,2.25,12.7
42466,2.25,12.6
42478,2.25,12.6
42490,2.25,12.6
42503,2.25,12.7
42515,2.25,12.6
42527,2.25,12.6
42539,2.25,12.6
42551,2.25,12.4
42563,2.25,12.2
42575,2.25,12.1
42587,2.25,12.1
42599,2.25,12.1
42612,2.25,12.2
42624,2.25,12.1
42637,2.25,12.2
42649,2.25,12.2
42661,2.25,12.2
42673,2.25,12.2
42685,2.25,12.2
42698,2.25,12.3
42711,2.25,12.4
42723,2.25,12.4
42735,2.25,12.3
42748,2.25,12.4
42760,2.25,12.3
42773,2.25,12.4
42785,2.25,12.4
42797,2.25,12.4
42809,2.25,12.4
42821,2.25,12.3
42833,2.25,12.2
42849,2.25,12.6
42861,2.25,12.6
42874,2.25,12.6
42886,2.25,12.6
42899,2.25,12.6
42911,2.25,12.6
42923,2.25,12.6
42935,2.25,12.6
42947,2.25,12.6
42959,2.25,12.6
42971,2.25,12.2
42983,2.25,12.2
42996,2.25,12.2
43008,2.25,12.2
43020,2.25,12.1
43032,2.25,12.1
43044,2.25,12.1
43056,2.25,12.1
43068,2.25,12.1
43081,2.25,12.2
43094,2.25,12.3
43106,2.25,12.3
43118,2.25,12.2
43130,2.25,12.2
43143,2.25,12.3
43155,2.25,12.3
43167,2.25,12.3
43179,2.25,12.3
43191,2.25,12.3
43203,2.25,12.2
43216,2.25,12.2
43228,2.25,12.2
43240,2.25,12.2
43252,2.25,12.2
43265,2.25,12.2
43277,2.25,12.2
43289,2.25,12.2
43301,2.25,12.2
43314,2.25,12.3
43326,2.25,12.3
43338,2.25,12.2
43350,2.25,12.2
43362,2.25,12.2
43374,2.25,12.2
43387,2.25,12.2
43399,2.25,12.2
43411,2.25,12.2
43423,2.25,12.2
43437,2.25,12.3
43449,2.25,12.3
43461,2.25,12.3
43473,2.25,12.3
43485,2.25,12.3
43497,2.25,12.3
43509,2.25,12.2
43521,2.25,12.2
43533,2.25,12.2
43545,2.25,12.2
43558,2.25,12.1
43573,2.25,12.4
43585,2.25,12.4
43597,2.25,12.4
43609,2.25,12.4
43621,2.25,12.4
43633,2.25,12.4
43645,2.25,12.4
43659,2.25,12.6
43671,2.25,12.6
43684,2.25,12.6
43696,2.25,12.3
43708,2.25,12.3
43720,2.25,12.3
43734,2.25,12.5
43746,2.25,12.5
43758,2.25,12.5
43770,2.25,12.5
43782,2.25,12.3
43795,2.25,12.4
43808,2.25,12.4
43820,2.25,12.4
43832,2.25,12.4
43844,2.25,12.4
43856,2.25,12.2
43868,2.25,12.2
43880,2.25,12.2
43892,2.25,12.2
43904,2.25,12.2
43917,2.25,12.2
43929,2.25,12.1
43942,2.25,12.2
43954,2.25,12.2
43967,2.25,12.3
43979,2.25,12.3
43991,2.25,12.3
44006,2.25,12.6
44019,2.25,12.7
44031,2.25,12.7
44043,2.25,12.6
44055,2.25,12.6
44067,2.25,12.5
44079,2.25,12.5
44091,2.25,12.4
44103,2.25,12.4
44115,2.25,12.4
44127,2.25,12.1
44139,2.25,12.0
44151,2.25,12.0
44163,2.25,12.0
44175,2.25,12.0
44187,2.25,12.0
44199,2.25,12.0
44212,2.25,12.1
44224,2.25,12.1
44236,2.25,12.1
44248,2.25,12.1
44260,2.25,12.1
44272,2.25,12.1
44285,2.25,12.2
44298,2.25,12.3
44310,2.25,12.3
44323,2.25,12.4
44335,2.25,12.3
44347,2.25,12.3
44360,2.25,12.4
44372,2.25,12.4
44384,2.25,12.4
44396,2.25,12.4
44408,2.25,12.3
44420,2.25,12.2
44432,2.25,12.2
44444,2.25,12.1
44456,2.25,12.1
44468,2.25,12.1
44480,2.25,12.0
44492,2.25,12.0
44504,2.25,12.0
44516,2.25,12.0
44528,2.25,12.0
44540,2.25,12.0
44552,2.25,12.0
44564,2.25,12.0
44576,2.25,12.0
44589,2.25,12.1
44602,2.25,12.2
44614,2.25,12.2
44626,2.25,12.2
44638,2.25,12.2
44650,2.25,12.2
44662,2.25,12.2
44674,2.25,12.2
44686,2.25,12.2
44698,2.25,12.2
44710,2.25,12.1
44722,2.25,12.0
44735,2.25,12.1
44748,2.25,12.2
44760,2.25,12.2
44773,2.25,12.3
44785,2.25,12.3
44797,2.25,12.3
44809,2.25,12.3
44822,2.25,12.4
44834,2.25,12.4
44847,2.25,12.5
44859,2.25,12.4
44872,2.25,12.4
44884,2.25,12.4
44897,2.25,12.4
44910,2.25,12.5
44922,2.25,12.5
44934,2.25,12.5
44948,2.25,12.6
44960,2.25,12.6
44972,2.25,12.5
44984,2.25,12.5
44996,2.25,12.4
45008,2.25,12.4
45020,2.25,12.3
45032,2.25,12.2
45044,2.25,12.2
45057,2.25,12.3
45069,2.25,12.1
45081,2.25,12.1
45097,2.25,12.5
45109,2.25,12.5
45121,2.25,12.5
45135,2.25,12.7
45147,2.25,12.7
45163,2.25,13.1
45175,2.25,13.1
45188,2.25,13.1
45202,2.25,13.3
45214,2.25,13.3
45226,2.25,12.9
45240,2.25,13.1
45252,2.25,13.1
45264,2.25,12.9
45278,2.25,13.1
45290,2.25,12.7
45302,2.25,12.7
45314,2.25,12.6
45326,2.25,12.4
45338,2.25,12.4
45352,2.25,12.6
45364,2.25,12.4
45378,2.25,12.6
45390,2.25,12.6
45402,2.25,12.4
45414,2.25,12.4
45427,2.25,12.5
45439,2.25,12.5
45455,2.25,12.9
45467,2.25,12.9
45479,2.25,12.7
45497,2.25,13.3
45513,2.25,13.5
45525,2.25,13.5
45537,2.25,13.5
45549,2.25,13.5
45561,2.25,13.4
45573,2.25,13.4
45585,2.25,13.0
45599,2.25,13.2
45611,2.25,13.2
45623,2.25,12.6
45637,2.25,12.4
45649,2.25,12.4
45665,2.25,12.8
45677,2.25,12.8
45689,2.25,12.8
45701,2.25,12.8
45713,2.25,12.8
45729,2.25,13.0
45741,2.25,13.0
45753,2.25,13.0
45767,2.25,13.0
45779,2.25,13.0
45795,2.25,13.0
45807,2.25,13.0
45821,2.25,13.2
45833,2.25,13.2
45845,2.25,13.2
45859,2.25,13.0
45875,2.25,13.4
45887,2.25,13.4
45899,2.25,13.2
45911,2.25,13.2
45925,2.25,13.0
45937,2.25,13.0
45949,2.25,12.8
45963,2.25,13.0
45975,2.25,13.0
45988,2.25,12.9
46000,2.25,12.5
46012,2.25,12.5
46024,2.25,12.5
46036,2.25,12.5
46049,2.25,12.4
46061,2.25,12.4
46073,2.25,12.4
46085,2.25,12.2
46101,2.25,12.6
46115,2.25,12.7
46129,2.25,12.9
46141,2.25,12.9
46155,2.25,13.1
46167,2.25,13.1
46179,2.25,13.0
46191,2.25,13.0
46203,2.25,13.0
46215,2.25,13.0
46227,2.25,12.6
46239,2.25,12.4
46251,2.25,12.2
46264,2.25,12.3
46279,2.25,12.4
46293,2.25,12.6
46305,2.25,12.6
46317,2.25,12.6
46329,2.25,12.6
46341,2.25,12.6
46355,2.25,12.8
46367,2.25,12.8
46379,2.25,12.8
46395,2.25,13.1
46408,2.25,12.9
46422,2.25,12.9
46434,2.25,12.9
46446,2.25,12.9
46458,2.25,12.9
46470,2.25,12.9
46482,2.25,12.7
46499,2.25,13.2
46511,2.25,13.2
46523,2.25,12.8
46541,2.25,13.3
46556,2.25,13.4
46568,2.25,13.4
46580,2.25,13.4
46592,2.25,13.4
46606,2.25,13.6
46618,2.25,13.6
46630,2.25,13.1
46642,2.25,13.1
46654,2.25,13.1
46666,2.25,12.5
46680,2.25,12.4
46694,2.25,12.6
46706,2.25,12.6
46718,2.25,12.6
46730,2.25,12.4
46745,2.25,12.7
46758,2.25,12.8
46770,2.25,12.8
46782,2.25,12.8
46794,2.25,12.8
46806,2.25,12.6
46818,2.25,12.4
46830,2.25,12.4
46843,2.25,12.5
46855,2.25,12.5
46867,2.25,12.2
46881,2.25,12.3
46893,2.25,12.3
46905,2.25,12.3
46917,2.25,12.3
46929,2.25,12.3
46941,2.25,12.3
46955,2.25,12.5
46969,2.25,12.6
46981,2.25,12.6
46993,2.25,12.6
47011,2.25,13.0
47025,2.25,13.2
47037,2.25,13.2
47049,2.25,13.2
47063,2.25,13.4
47075,2.25,13.4
47087,2.25,13.2
47099,2.25,13.0
47111,2.25,13.0
47123,2.25,13.0
47135,2.25,12.4
47147,2.25,12.2
47159,2.25,12.2
47171,2.25,12.2
47183,2.25,12.0
47195,2.25,12.0
47207,2.25,12.0
47219,2.25,12.0
47231,2.25,12.0
47243,2.25,12.0
47255,2.25,12.0
47267,2.25,12.0
47279,2.25,12.0
47291,2.25,12.0
47303,2.25,12.0
47315,2.25,12.0
47327,2.25,12.0
47339,2.25,12.0
47351,2.25,12.0
47363,2.25,12.0
47376,2.25,12.1
47388,2.25,12.1
47400,2.25,12.1
47412,2.25,12.1
47424,2.25,12.1
47436,2.25,12.1
47448,2.25,12.1
47460,2.25,12.1
47472,2.25,12.1
47484,2.25,12.1
47496,2.25,12.0
47508,2.25,12.0
47520,2.25,12.0
47532,2.25,12.0
47544,2.25,12.0
47556,2.25,12.0
47568,2.25,12.0
47580,2.25,12.0
47592,2.25,12.0
47604,2.25,12.0
47616,2.25,12.0
47628,2.25,12.0
47640,2.25,12.0
47652,2.25,12.0
47664,2.25,12.0
47676,2.25,12.0
47688,2.25,12.0
47700,2.25,12.0
47712,2.25,12.0
47724,2.25,12.0
47736,2.25,12.0
47748,2.25,12.0
47760,2.25,12.0
47772,2.25,12.0
47784,2.25,12.0
47796,2.25,12.0
47808,2.25,12.0
47820,2.25,12.0
47832,2.25,12.0
47844,2.25,12.0
47856,2.25,12.0
47868,2.25,12.0
47880,2.25,12.0
47892,2.25,12.0
47904,2.25,12.0
47916,2.25,12.0
47928,2.25,12.0
47940,2.25,12.0
47952,2.25,12.0
47964,2.25,12.0
47976,2.25,12.0
47988,2.25,12.0
48000,2.25,12.0
48012,2.25,12.0
48024,2.25,12.0
48036,2.25,12.0
48048,2.25,12.0
48060,2.25,12.0
48072,2.25,12.0
48084,2.25,12.0
48096,2.25,12.0
48108,2.25,12.0
48120,2.25,12.0
48132,2.25,12.0
48144,2.25,12.0
48156,2.25,12.0
48168,2.25,12.0
48180,2.25,12.0
48192,2.25,12.0
48204,2.25,12.0
48217,2.25,12.1
48229,2.25,12.1
48241,2.25,12.1
48254,2.25,12.2
48266,2.25,12.2
48278,2.25,12.2
48290,2.25,12.2
48302,2.25,12.2
48314,2.25,12.2
48326,2.25,12.2
48338,2.25,12.1
48350,2.25,12.1
48362,2.25,12.1
48374,2.25,12.0
48386,2.25,12.0
48398,2.25,12.0
48410,2.25,12.0
48422,2.25,12.0
48434,2.25,12.0
48446,2.25,12.0
48458,2.25,12.0
48470,2.25,12.0
48482,2.25,12.0
48494,2.25,12.0
48506,2.25,12.0
48518,2.25,12.0
48530,2.25,12.0
48542,2.25,12.0
48554,2.25,12.0
48567,2.25,12.1
48579,2.25,12.1
48591,2.25,12.1
48603,2.25,12.1
48615,2.25,12.1
48627,2.25,12.1
48639,2.25,12.1
48651,2.25,12.1
48663,2.25,12.1
48675,2.25,12.1
48687,2.25,12.0
48699,2.25,12.0
48711,2.25,12.0
48723,2.25,12.0
48735,2.25,12.0
48747,2.25,12.0
48759,2.25,12.0
48771,2.25,12.0
48783,2.25,12.0
48795,2.25,12.0
48807,2.25,12.0
48819,2.25,12.0
48831,2.25,12.0
48843,2.25,12.0
48855,2.25,12.0
48867,2.25,12.0
48879,2.25,12.0
48891,2.25,12.0
48903,2.25,12.0
48915,2.25,12.0
48927,2.25,12.0
48939,2.25,12.0
48951,2.25,12.0
48963,2.25,12.0
48975,2.25,12.0
48987,2.25,12.0
48999,2.25,12.0
49011,2.25,12.0
49023,2.25,12.0
49035,2.25,12.0
49047,2.25,12.0
49059,2.25,12.0
49071,2.25,12.0
49083,2.25,12.0
49095,2.25,12.0
49107,2.25,12.0
49119,2.25,12.0
49131,2.25,12.0
49143,2.25,12.0
49156,2.25,12.1
49196,2.25,14.9
49227,2.25,16.8
49245,2.25,17.4
49281,2.25,19.8
49331,2.25,23.6
49370,2.25,26.3
49382,2.25,26.3
49423,2.25,29.2
49465,2.25,32.2
49488,2.25,33.2
49518,2.25,32.2
49565,2.25,33.8
49580,2.25,33.5
49615,2.25,33.4
49629,2.25,29.8
49668,2.25,29.8
49707,2.25,32.5
49719,2.25,29.6
49772,2.25,30.7
49800,2.25,31.2
49833,2.25,31.5
49862,2.25,29.7
49900,2.25,32.0
49934,2.25,31.9
49956,2.25,32.7
49971,2.25,30.3
50004,2.25,29.7
50028,2.25,30.9
50055,2.25,28.3
50070,2.25,27.0
50084,2.25,25.1
50124,2.25,26.2
50173,2.25,27.3
50211,2.25,27.7
50223,2.25,26.7
50235,2.25,26.4
50260,2.25,25.6
50296,2.25,26.8
50343,2.25,28.8
50388,2.25,31.8
50401,2.25,31.7
50414,2.25,29.0
50447,2.25,27.4
50474,2.25,26.3
50496,2.25,27.3
50542,2.25,30.7
50576,2.25,31.6
50607,2.25,31.1
50655,2.25,31.2
50691,2.25,30.3
50709,2.25,30.8
50726,2.25,31.2
50748,2.25,30.1
50761,2.25,28.7
50818,2.25,32.2
50857,2.25,31.5
50897,2.25,32.1
50928,2.25,32.1
50943,2.25,28.8
50962,2.25,27.1
50999,2.25,29.0
51035,2.25,30.9
51081,2.25,33.3
51121,2.25,36.0
51153,2.25,33.5
51190,2.25,33.3
51201,2.25,30.4
51217,2.25,28.9
51229,2.25,28.6
51240,2.25,27.8
51270,2.25,27.1
51302,2.25,26.7
51313,2.25,23.2
51329,2.25,20.8
51357,2.25,20.4
51370,2.25,18.0
51405,2.25,20.4
51418,2.25,20.1
51435,2.25,20.6
51448,2.25,20.8
51461,2.25,19.1
51480,2.25,17.8
51492,2.25,17.9
51507,2.25,17.8
51520,2.25,16.3
51536,2.25,16.6
51550,2.25,14.5
51562,2.25,14.4
51576,2.25,14.1
51587,2.25,13.9
51624,2.25,16.3
51639,2.25,15.9
51654,2.25,16.2
51670,2.25,16.3
51687,2.25,16.7
51699,2.25,16.3
51711,2.25,16.1
51747,2.25,18.5
51761,2.25,18.5
51773,2.25,18.6
51786,2.25,16.2
51799,2.25,16.0
51813,2.25,15.9
51827,2.25,15.7
51843,2.25,15.6
51855,2.25,15.6
51869,2.25,15.8
51890,2.25,14.3
51902,2.25,14.1
51936,2.25,16.3
51948,2.25,16.2
51961,2.25,16.2
51973,2.25,16.0
52010,2.25,18.3
52024,2.25,18.1
52036,2.25,18.1
52065,2.25,19.6
52081,2.25,19.1
52094,2.25,19.2
52107,2.25,17.1
52153,2.25,20.5
52165,2.25,20.4
52177,2.25,20.4
52216,2.25,20.6
52230,2.25,20.6
52255,2.25,21.9
52267,2.25,20.2
52279,2.25,19.8
52292,2.25,19.8
52305,2.25,19.8
52322,2.25,16.9
52334,2.25,16.9
52348,2.25,17.1
52360,2.25,14.4
52379,2.25,14.9
52423,2.25,16.8
52451,2.25,18.4
52464,2.25,18.5
52481,2.25,18.9
52495,2.25,19.0
52522,2.25,20.0
52535,2.25,20.1
52550,2.25,20.2
52568,2.25,20.8
52600,2.25,22.1
52615,2.25,19.2
52631,2.25,18.0
52649,2.25,18.5
52670,2.25,18.9
52683,2.25,18.8
52696,2.25,17.4
52715,2.25,18.0
52728,2.25,17.8
52742,2.25,17.4
52755,2.25,15.5
52769,2.25,15.4
52784,2.25,15.3
52796,2.25,14.7
52810,2.25,14.0
52824,2.25,14.1
52838,2.25,14.2
52856,2.25,14.1
52871,2.25,14.3
52885,2.25,14.3
52899,2.25,14.4
52912,2.25,14.3
52924,2.25,14.0
52939,2.25,14.3
52968,2.25,15.8
52981,2.25,15.7
52996,2.25,15.8
53008,2.25,15.2
53024,2.25,15.3
53036,2.25,15.1
53070,2.25,17.1
53083,2.25,17.1
53097,2.25,17.3
53116,2.25,17.7
53129,2.25,16.1
53141,2.25,16.0
53152,2.25,15.6
53167,2.25,15.9
53184,2.25,16.0
53199,2.25,16.3
53224,2.25,15.4
53263,2.25,18.0
53275,2.25,17.8
53289,2.25,17.3
53332,2.25,20.3
53345,2.25,20.4
53357,2.25,20.5
53388,2.25,22.1
53400,2.25,21.6
53414,2.25,21.5
53431,2.25,20.7
53444,2.25,18.1
53457,2.25,18.2
53469,2.25,18.0
53497,2.25,16.5
53509,2.25,16.4
53521,2.25,16.4
53533,2.25,14.5
53556,2.25,15.6
53583,2.25,16.9
53596,2.25,16.5
53608,2.25,16.4
53625,2.25,16.8
53637,2.25,16.8
53649,2.25,15.2
53665,2.25,15.6
53677,2.25,15.6
53690,2.25,15.7
53703,2.25,14.7
53717,2.25,13.4
53729,2.25,13.3
53743,2.25,13.5
53755,2.25,13.0
53787,2.25,15.0
53801,2.25,15.2
53839,2.25,17.4
53852,2.25,17.5
53865,2.25,17.5
53880,2.25,17.7
53908,2.25,19.1
53920,2.25,19.1
53932,2.25,18.9
53944,2.25,18.9
53958,2.25,17.1
53971,2.25,17.0
53983,2.25,14.4
53994,2.25,14.2
54028,2.25,16.3
54041,2.25,16.1
54085,2.25,17.7
54114,2.25,19.4
54126,2.25,19.4
54138,2.25,19.4
54153,2.25,19.5
54165,2.25,19.4
54206,2.25,22.3
54218,2.25,22.4
54234,2.25,20.6
54262,2.25,22.1
54273,2.25,18.8
54285,2.25,17.1
54298,2.25,17.2
54310,2.25,17.2
54324,2.25,17.1
54337,2.25,17.2
54353,2.25,14.7
54364,2.25,14.6
54437,2.25,20.3
54449,2.25,18.7
54463,2.25,19.0
54475,2.25,19.0
54492,2.25,19.4
54505,2.25,19.5
54518,2.25,19.4
54531,2.25,19.4
54544,2.25,19.1
54556,2.25,19.2
54581,2.25,14.4
54592,2.25,14.3
54604,2.25,14.1
54616,2.25,14.1
54634,2.25,14.2
54647,2.25,14.2
54660,2.25,14.2
54674,2.25,14.3
54686,2.25,14.2
54706,2.25,15.0
54719,2.25,13.8
54733,2.25,14.1
54755,2.25,15.1
54768,2.25,15.2
54780,2.25,14.6
54796,2.25,14.9
54824,2.25,16.4
54838,2.25,16.4
54849,2.25,16.3
54862,2.25,15.6
54900,2.25,18.1
54913,2.25,18.0
54926,2.25,17.1
54939,2.25,17.1
54952,2.25,17.2
54966,2.25,17.0
54979,2.25,15.5
55007,2.25,16.9
55019,2.25,17.0
55060,2.25,19.8
55073,2.25,17.3
55086,2.25,17.3
55104,2.25,17.8
55122,2.25,18.3
55134,2.25,18.2
55146,2.25,18.0
55158,2.25,17.9
55170,2.25,16.3
55182,2.25,16.3
55195,2.25,13.5
55209,2.25,13.6
55229,2.25,14.3
55242,2.25,13.8
55254,2.25,13.2
55266,2.25,13.2
55279,2.25,13.3
55290,2.25,13.2
55302,2.25,13.2
55316,2.25,13.4
55329,2.25,13.4
55342,2.25,13.3
55354,2.25,12.5
55368,2.25,12.6
55380,2.25,12.6
55393,2.25,12.7
55405,2.25,12.6
55444,2.25,15.4
55467,2.25,16.5
55479,2.25,16.3
55495,2.25,16.6
55507,2.25,16.5
55519,2.25,16.5
55531,2.25,16.3
55543,2.25,16.3
55556,2.25,16.3
55569,2.25,16.4
55581,2.25,13.7
55613,2.25,14.6
55626,2.25,14.7
55639,2.25,14.4
55653,2.25,14.6
55665,2.25,14.6
55679,2.25,14.8
55704,2.25,16.1
55716,2.25,16.0
55730,2.25,16.1
55742,2.25,16.1
55754,2.25,14.1
55766,2.25,14.0
55778,2.25,13.9
55790,2.25,13.7
55851,2.25,18.6
55863,2.25,18.4
55896,2.25,19.2
55911,2.25,19.5
55925,2.25,19.5
55936,2.25,19.4
55950,2.25,19.6
55964,2.25,19.8
55979,2.25,20.1
55993,2.25,20.3
56006,2.25,15.5
56023,2.25,16.0
56036,2.25,14.0
56048,2.25,13.7
56083,2.25,15.8
56095,2.25,15.9
56108,2.25,15.8
56120,2.25,15.6
56132,2.25,15.3
56146,2.25,15.3
56159,2.25,15.3
56171,2.25,14.8
56186,2.25,15.0
56200,2.25,15.2
56225,2.25,14.2
56238,2.25,14.3
56251,2.25,14.3
56264,2.25,14.4
56292,2.25,16.0
56315,2.25,16.9
56327,2.25,16.8
56339,2.25,16.8
56351,2.25,16.5
56363,2.25,16.3
56375,2.25,15.0
56386,2.25,14.8
56398,2.25,14.7
56410,2.25,14.6
56426,2.25,13.4
56455,2.25,14.0
56485,2.25,15.8
56498,2.25,15.9
56511,2.25,16.0
56523,2.25,16.0
56534,2.25,15.9
56545,2.25,15.9
56559,2.25,16.1
56572,2.25,16.2
56584,2.25,15.8
56614,2.25,15.9
56626,2.25,14.1
56641,2.25,14.3
56653,2.25,14.2
56665,2.25,14.2
56677,2.25,14.3
56689,2.25,14.4
56703,2.25,14.4
56745,2.25,17.3
56757,2.25,17.3
56769,2.25,15.5
56781,2.25,15.5
56794,2.25,15.3
56806,2.25,15.3
56820,2.25,15.5
56834,2.25,15.7
56867,2.25,17.8
56892,2.25,18.9
56924,2.25,17.9
56936,2.25,17.9
56950,2.25,18.1
56963,2.25,18.2
56975,2.25,18.1
56989,2.25,18.3
57004,2.25,18.4
57017,2.25,18.3
57029,2.25,16.2
57047,2.25,15.5
57072,2.25,14.8
57106,2.25,17.0
57132,2.25,18.2
57144,2.25,18.1
57158,2.25,18.3
57171,2.25,18.2
57186,2.25,18.2
57198,2.25,18.1
57210,2.25,18.1
57222,2.25,17.5
57234,2.25,16.2
57272,2.25,16.6
57297,2.25,16.5
57310,2.25,16.6
57322,2.25,16.4
57334,2.25,16.3
57346,2.25,16.0
57358,2.25,16.0
57371,2.25,16.1
57384,2.25,16.2
57420,2.25,18.6
57431,2.25,15.9
57444,2.25,14.7
57456,2.25,14.6
57468,2.25,14.6
57480,2.25,14.6
57492,2.25,14.6
57504,2.25,14.6
57516,2.25,14.5
57528,2.25,14.4
57540,2.25,12.0
57553,2.25,12.2
57567,2.25,12.3
57581,2.25,12.5
57594,2.25,12.6
57607,2.25,12.7
57634,2.25,14.2
57647,2.25,14.3
57659,2.25,14.3
57673,2.25,14.5
57685,2.25,14.5
57697,2.25,14.4
57710,2.25,14.3
57722,2.25,14.1
57734,2.25,14.0
57750,2.25,14.3
57764,2.25,13.0
57777,2.25,13.0
57789,2.25,13.0
57801,2.25,12.8
57813,2.25,12.8
57826,2.25,12.9
57839,2.25,12.9
57853,2.25,13.1
57865,2.25,13.1
57877,2.25,12.7
57889,2.25,12.5
57901,2.25,12.4
57921,2.25,13.2
57963,2.25,16.2
57975,2.25,16.2
57987,2.25,16.1
57999,2.25,16.0
58011,2.25,15.8
58023,2.25,15.8
58035,2.25,15.8
58047,2.25,15.8
58059,2.25,15.8
58071,2.25,15.0
58083,2.25,12.0
58096,2.25,12.1
58107,2.25,12.0
58120,2.25,12.1
58132,2.25,12.1
58144,2.25,12.1
58158,2.25,12.3
58170,2.25,12.3
58182,2.25,12.3
58196,2.25,12.5
58208,2.25,12.5
58220,2.25,12.4
58236,2.25,12.9
58247,2.25,12.7
58261,2.25,12.9
58273,2.25,12.9
58297,2.25,13.9
58309,2.25,13.9
